customer_id,first_name,last_name,date_of_birth,age,state,branch_id,email,phone,employment_status,employment_length_years,annual_income,credit_score,customer_since
CUST101281,Alex,Lyons,1979-06-01,47,PA,BR109,sethsanders@example.com,322-489-8907x49935,Unemployed,0.0,23626.03,591,2016-07-19
CUST100418,Christopher,Fisher,1982-12-18,43,IL,BR101,rogersjames@example.net,731-722-0681,Employed,2.5,"$18,020.58",715,2020-02-09
CUST102435,Joann,Gonzalez,2000-05-22,26,FL,BR104,terri49@example.org,(426)631-7774x42221,Employed,8.0,"$37,181.66",707,2013-09-05
CUST100922,Edward,Leach,1991-12-19,34,VA,BR111,cruzscott@example.org,+1-404-357-5988x759,Employed,6.4,60177.34,701,2014-04-10
CUST101743,Brian,Hunt,1986-05-28,40,CA,BR108,john31@example.com,(265)218-1275x917,Employed,2.1,103325.8,711,2015-05-22
CUST100865,Mariah,Gill,1973-12-21,52,PA,BR105,vwhite@example.net,499.249.9197x01426,Employed,2.7,87410.36,761,2014-12-02
CUST100886,Michelle,Patel,2008-06-14,18,NC,BR101,ospencer@example.org,(748)624-2183x854,Employed,0.0,86787.85,673,2012-06-04
CUST101110,Janice,Wallace,1994-10-05,31,GA,BR104,pvargas@example.org,4674730671,Unemployed,0.0,18499.7,581,2022-09-08
CUST101487,Michael,Davis,2008-06-15,18,MI,BR110,smithmichael@example.org,8814948422,Employed,0.0,46628.47,660,2014-10-29
CUST102301,Victoria,Smith,2007-10-15,18,WA,BR102,heidi74@example.org,(784)759-5876,Self-Employed,0.0,69708.35,666,2020-02-27
CUST100605,Tracey,Werner,1973-06-28,53,MA,BR103,nbell@example.com,+1-945-951-5888x636,Self_Employed,1.3,21664.84,950,2015-12-29
CUST100851,Jessica,Johnson,2000-05-07,26,NY,BR105,ryanrogers@example.net,3273481242,Self_Employed,1.0,76253.26,728,2015-12-19
CUST101639,  Hunter  ,Johnson,1983-02-10,43,NC,BR106,zwilson@example.org,001-937-426-4320x58699,Employed,1.9,61527.1,705,2025-02-01
CUST101976,Eric,Grimes,1975-08-02,51,TN,BR108,kgillespie@example.net,591-950-2374,Employed,12.0,102231.24,709,2015-05-18
CUST101141,Jamie,Harris,1984-06-07,42,IL,BR100,matthewbutler@example.org,2398744088,Employed,10.4,23157.08,730,2018-12-29
CUST101319,Michael,Rojas,1967-09-17,59,WI,BR107,cooleypatricia@example.org,(717)735-6316x31297,Employed,2.0,41837.94,727,2018-06-01
CUST101925,Marc,Hill,1984-07-19,42,NJ,BR106,william78@example.net,+1-937-310-5392x59067,Employed,2.6,49382.65,707,2020-01-19
CUST102056,Arthur,Edwards,1970-09-20,56,FL,BR103,housecynthia@example.org,(756)574-0920x167,employed,5.8,76791.83,708,2012-04-02
CUST100319,Sherry,Hooper,2006-01-05,20,GA,BR109,laurenchandler@example.com,317-702-8140x69375,Unemployed,0.0,,666,2012-07-17
CUST100156,Sandra,Hamilton,1992-10-10,33,WA,BR107,ycrawford@example.net,(625)932-4472x09993,,2.5,6011.42,662,2017-11-13
CUST102470,Lance,Martin,1981-03-07,45,WA,BR101,nicholas97@example.net,(708)204-6606x382,Employed,15.1,76597.34,696,2022-05-28
CUST100959,Seth,Cole,1985-01-08,41,MI,BR109,nicole16@example.org,(956)504-5006x3553,employed,1.3,80654.12,736,2012-04-14
CUST102124,  Alicia  ,Zhang,2005-05-24,21,AZ,BR108,lindaflowers@example.net,001-898-362-2546x86296,Employed,3.0,87039.59,730,2012-08-16
CUST101855,Julie,Phillips,1990-09-21,36,TX,BR105,gkim@example.com,283-842-7973x0294, Employed ,1.4,28971.4,652,2020-03-06
CUST100645,Carol,Cox,1992-04-29,34,CO,BR102,bcopeland@example.com,7143448564,Employed,3.0,47288.31,758,2011-12-01
CUST102262,Amy,Johnson,1985-05-03,41,TX,BR108,aallison@example.org,(867)655-4753,Employed,20.3,89185.73,747,2023-07-05
CUST101622,Sherry,Reed,1985-01-03,41,WA,BR105,robertsaunders@example.com,788.323.7254x42253, Employed ,6.5,107132.45,744,2012-09-24
CUST101811,John,Dunn,1989-10-08,36,FL,BR100,cwebb@example.org,(795)890-3177,EMPLOYED,14.7,62036.74,747,2025-03-18
CUST100596,Patrick,Gibson,1997-04-19,29,WA,BR109,qvaldez@example.com,(304)464-1978x57585,Employed,5.8,76282.56,720,2026-05-10
CUST100309,Michelle,Robinson,1981-03-31,45,IN,BR111,rhood@example.org,001-263-235-6939x2906,Unemployed,0.0,20030.86,588,2026-07-06
CUST100982,Kenneth,Gallagher,1989-05-07,37,OH,BR106,bradbennett@example.com,+1-249-680-8513x31380,Employed,13.7,82649.37,745,2020-04-14
CUST100812,Joseph,Weaver,1969-12-01,56,OH,BR107,brianamejia@example.net,800-327-3008x696,Employed,2.8,50516.19,662,2026-08-14
CUST100308,Heather,Brown,1975-11-07,50,WA,BR103,danielowens@example.com,(553)349-2929,Employed,3.5,34281.87,671,2017-11-12
CUST102341,Dawn,Snyder,1982-06-05,44,MI,BR102,connermatthew@example.org,200.250.9083x06925,Employed,8.5,77789.6,727,2016-12-19
CUST101190,Dorothy,Melton,1986-03-22,40,NJ,BR107,brandi75@example.com,001-429-327-3186x830,Employed,0.3,86018.93,774,2016-08-31
CUST100XYZ,Joseph,Reynolds,1979-03-28,47,AZ,BR106,andersonwilliam@example.net,499.930.7461x13997,Unemployed,0.0,,662,2013-04-16
CUST100946,Christina,Wilcox,1992-02-05,34,GA,BR106,reneehernandez@example.org,+1-573-793-8992x0457,Unemployed,0.0,20467.41,571,2015-02-01
CUST101751,Kristen,Ochoa,1995-04-26,31,NY,BR102,rebecca46@example.org,001-712-610-4072,employed,7.7,18641.31,639,2023-10-21
CUST101066,Victoria,Morrison,1979-10-05,46,IL,BR111,darnold@example.com,(470)367-5169x1395,,7.1,111790.62,742,2016-07-10
CUST101845,Mark,Morrow,2000-09-01,26,WI,BR102,xmorse@example.com,637.848.5251x225,Employed,2.7,88130.36,666,2018-07-22
CUST101535,Austin,Mann,1984-10-29,41,TN,BR107,treid@example.org,403.672.7186,employed,5.5,48638.47,701,2016-03-04
CUST100442,Michael,Myers,1981-03-13,45,MO,BR109,rosejustin@example.net,986.412.5904,Self-Employed,10.4,35446.27,726,2020-05-01
CUST101541,Jeremy,Walker,1984-05-22,42,CA,BR108,lisa57@example.org,762-932-7700x45358,Employed,1.5,21782.8,668,2014-12-24
CUST101423,Sheila,Lopez,2005-04-08,21,MA,BR107,berrynathan@example.com,(338)636-8060,Self-Employed,1.6,121432.45,752,2016-09-23
CUST101861,Matthew,Davis,1977-08-16,49,IL,BR105,erin66@example.net,615.257.1556x61668,Employed,4.7,35974.45,676,2020-02-29
CUST101162,Tyler,Smith,1962-11-09,63,CA,BR111,wkennedy@example.com,826.576.2590x62003,Unemployed,0.0,,577,2023-09-24
CUST101080,Jacob,Roach,1986-07-13,40,IL,BR102,kcooley@example.net,8142264710,Employed,3.9,22513.44,664,2024-09-04
CUST101171,  Jordan  ,Carrillo,1964-08-02,62,WI,BR111,afitzpatrick@example.org,738.968.6083,Employed,2.8,"$58,787.66",664,2024-08-29
CUST101174,  Joseph  ,Smith,2008-02-11,18,WA,BR109,robin73@example.com,001-267-448-0957x39405,Employed,0.0,61845.62,629,2021-07-15
CUST101161,Anthony,Lang,1983-06-15,43,NJ,BR111,clarkmichael@example.org,(905)695-2984x2410,Employed,1.7,38398.98,669,2022-08-01
CUST101441,Lee,Crawford,1973-08-01,53,PA,BR108,shannonphilip@example.org,(882)446-3061,Employed,2.4,57448.7,677,2024-05-02
CUST101599,Shirley,Nguyen,1955-07-06,71,AZ,BR108,hopkinspaul@example.com,583-978-4771,SELF-EMPLOYED,0.5,18373.65,702,2015-10-20
CUST100336,  Barry  ,Thompson,1969-03-02,57,MI,BR103,nicole27@example.com,(946)971-9788,Employed,5.5,106208.31,745,2020-02-10
CUST102496,  Ann  ,Mitchell,1982-08-12,44,TN,BR107,jenkinsjake@example.net,001-955-334-3349,Employed,11.6,0.0,732,2023-03-11
CUST101468,Rebecca,Walter,1992-01-31,34,IL,BR100,collinsheather@example.net,001-926-965-3619,Employed,2.4,47535.98,684,2015-03-27
CUST100891,Amanda,Weiss,1979-10-11,46,NJ,BR106,haley79@example.net,478.910.5391,Employed,8.4,"$109,033.28",784,2026-01-18
CUST100673,Tracy,Wright,1973-12-17,52,WA,BR108,jmendoza@example.com,+1-753-224-2642,Employed,0.5,56746.96,709,2018-03-01
CUST102437,William,Harris,1970-01-19,56,FL,BR101,thomasjohnson@example.com,351.935.6343,Employed,3.5,73509.84,776,2026-02-02
CUST101533,Vickie,Travis,1984-01-21,42,AZ,BR104,johnhuang@example.net,+1-701-824-8447x936,SE,7.5,93377.78,799,2013-06-30
CUST100409,  Jason  ,Cole,1969-06-03,57,NY,BR107,brooksbarbara@example.org,207-255-3666x8459,Employed,2.2,90625.63,772,2025-06-24
CUST100850,Brian,Obrien,1998-05-20,28,VA,BR104,wilsonpatrick@example.org,(920)519-0725,Employed,5.3,21586.83,681,2014-09-04
CUST100160,Andrew,Woods,1980-04-29,46,GA,BR101,samantha32@example.com,001-725-800-2921x851,Employed,6.8,53202.51,745,2020-06-19
CUST102139,Jonathan,Douglas,1999-11-26,26,WI,BR104,davidcook@example.org,5799804707,Employed,2.7,67875.03,764,2020-09-26
CUST102076,Melanie,Fisher,1993-11-24,32,PA,BR104,benjamin11@example.net,(787)391-4659,Employed,4.7,56207.9,679,2026-04-21
CUST101895,Regina,Gray,1996-05-30,30,CA,BR101,qbenjamin@example.com,(323)570-3854x78726,Employed,4.1,97551.98,741,2025-06-02
CUST102003,Cynthia,Greene,1994-03-23,32,IL,BR109,,(941)891-3780x498,Employed,5.1,,656,2013-09-26
CUST101659,Eric,Thomas,1988-10-22,37,GA,BR104,kathyberg@example.com,329-751-8525x576,Self-Employed,11.6,,683,2025-03-24
CUST102204,Arthur,Gomez,1984-06-21,42,TN,BR101,aguilarthomas@example.org,(942)536-3743,Self-Employed,3.8,85624.48,722,2019-09-10
CUST101703,Jeffrey,Alexander,1968-11-11,57,MO,BR102,vdixon@example.org,994.975.0557,Employed,7.9,31770.71,721,2023-05-17
CUST100957,Kayla,Murphy,1984-10-25,41,WA,BR109,anthonyhunt@example.net,001-352-731-2021,Employed,6.4,50182.18,650,2024-04-14
CUST101139,Maria,Smith,1988-12-20,37,AZ,BR102,luis41@example.net,803-898-2218x039, Employed ,1.8,129300.03,770,2023-03-12
CUST102305,Erin,Smith,1985-12-06,40,AZ,BR104,nwaller@example.org,001-456-341-6298x7025,Employed,2.4,92481.69,738,2017-02-03
CUST102153,Danielle,Becker,1989-07-25,37,AZ,BR106,rlynch@example.org,899-246-7099,self-employed,0.5,67742.75,723,2019-12-03
CUST102057,Charles,Henson,1996-09-15,30,MO,BR105,turnerarthur@example.net,+1-680-267-0914x4654,Employed,10.7,82510.89,692,2026-04-15
CUST100603,Emily,Scott,1983-06-03,43,IN,BR106,guerreroashley@example.org,+1-278-451-3854x4577,Employed,3.1,66613.52,741,2021-01-16
CUST101798,  Jeffrey  ,Joseph,1991-05-12,35,IL,BR107,ygomez@example.net,(784)315-4635x17573,Employed,7.4,70417.04,732,2023-12-03
CUST100017,Rebecca,Gardner,1970-08-10,56,OH,BR109,brandi26@example.org,8454053315,Employed,2.8,59378.96,709,2025-07-14
CUST102001,Evan,Avila,1982-06-30,44,CO,BR105,sarah94@example.com,550-380-9897x173,Employed,7.8,32052.62,693,2023-01-14
CUST100976,Haley,Perry,1978-01-26,48,GA,BR108,caldwellpatricia@example.org,607.740.3925x199,Employed,1.6,106184.96,689,2014-05-20
CUST101804,Tina,Bennett,1974-02-14,52,WA,BR103,gwendolyn36@example.net,2947386825,Unemployed,0.0,15074.68,567,2016-09-22
CUST102168,Jonathon,Vazquez,2003-02-22,23,WA,BR107,jennifer04@example.net,(494)707-8286,Employed,0.1,88594.17,1200,2022-09-07
CUST100776,Nicole,Allen,1997-04-17,29,MO,BR106,johnny38@example.net,001-882-778-0205,Employed,1.9,46637.73,692,2011-09-29
CUST101539,Mary,Jackson,1989-05-24,37,OH,BR104,udavis@example.org,420.936.6864,Self-Employed,10.0,53994.64,696,2025-08-03
CUST101593,  Christina  ,Zamora,1999-01-30,27,IN,BR108,hallmatthew@example.com,(876)522-1559,Employed,0.9,96559.38,742,2025-04-06
CUST102487,Paul,Hayes,1993-10-21,32,TX,BR106,butlerbradley@example.org,524-807-6645,Employed,3.6,29391.24,667,2013-12-30
CUST102311,Sarah,Dillon,1979-01-17,47,MA,BR109,vgrimes@example.net,001-822-532-4204x300,Employed,6.2,68522.63,704,2022-01-07
CUST100979,Linda,Smith,1993-03-10,33,WI,BR101,christina68@example.net,(519)453-7749x266,Employed,9.7,57864.78,733,2025-11-10
CUST101832,Lisa,Welch,1998-11-21,27,NJ,BR108,hayden46@example.org,815.612.9116x47924,Unemployed,0.0,,580,2014-05-19
CUST100134,Keith,Norman,1994-12-13,31,AZ,BR100,hdunn@example.net,848-358-0783,Employed,3.3,"$40,481.91",668,2022-09-14
CUST102350,Rachael,Horn,1983-05-08,43,OH,BR108,wkrause@example.org,+1-618-602-3848x761,Employed,5.3,9411.14,686,2015-07-12
CUST102181,Gary,Foster,1996-08-03,30,WI,BR102,smithmaurice@example.org,8014792513,Employed,0.1,81170.94,720,2014-01-19
CUST100624,Mark,Payne,1984-02-29,42,PA,BR102,angela40@example.org,001-615-657-3257x37553,Employed,5.0,39139.4,718,2020-09-23
CUST100981,Anthony,Wood,1985-04-30,41,TX,BR111,edwardmitchell@example.org,463-802-9559x63637,Employed,11.6,42913.98,660,2014-04-18
CUST100341,Zachary,Powers,1994-12-22,31,AZ,BR102,nicoleburton@example.net,(297)537-4896, Employed ,13.0,70078.43,661,2017-02-26
CUST100846,Krystal,Roy,1993-02-13,33,CA,BR108,glenware@example.com,001-787-497-8889x75358,Unemployed,0.0,14419.58,626,2015-04-04
CUST100287,Roger,Smith,1957-12-13,68,AZ,BR105,pbradford@example.net,346.489.5009x75197,Retired,0.0,36735.3,764,2022-08-13
CUST100172,Michelle,Nicholson,1964-06-25,62,GA,BR106,,(289)902-3303,Employed,19.1,50708.39,715,2012-06-23
CUST101167,  Amy  ,Webb,1987-04-01,39,CA,BR108,,606.813.4956x47998,Employed,8.3,,645,2012-02-02
CUST101778,Kyle,Alexander,2008-07-17,18,NJ,BR100,yvasquez@example.net,765.476.6647x608,Employed,0.0,98532.32,746,2011-11-06
CUST101232,Sara,Smith,1972-10-02,53,TX,BR108,johnsonkevin@example.net,853-941-9528x1447,Employed,0.2,38879.93,754,2016-01-07
CUST101645,Amanda,Gonzalez,1982-02-05,44,OH,BR107,sara93@example.org,001-591-936-9648x0407,Employed,9.3,,706,2014-11-04
CUST101300,Brian,Wood,1989-05-17,37,TX,BR109,richarddiaz@example.net,(782)731-3427,Employed,14.5,74785.44,770,2018-04-24
CUST101191,Janet,Torres,1990-02-03,36,OH,BR103,wendyperez@example.org,216-951-8548x3966,Employed,0.4,54303.55,770,2025-04-21
CUST102036,Gabrielle,Morris,2004-04-20,22,TX,BR103,jbrown@example.net,904.515.4474,Employed,4.0,,654,2015-04-11
CUST100894,Debbie,Dunn,1988-11-02,37,PA,BR110,myerslisa@example.net,,Employed,0.9,74827.6,813,2012-05-23
CUST101876,Beth,Mitchell,1995-08-25,31,AZ,BR106,danajohnson@example.com,285-936-0878,Employed,3.7,31458.23,686,2013-10-01
CUST102433,  James  ,Berry,1996-03-05,30,FL,BR100,medinateresa@example.com,(706)736-9851x676,Employed,12.0,79455.59,713,2020-12-21
CUST101181,Tyler,Edwards,1995-03-03,31,MI,BR102,zhangnatalie@example.net,+1-390-773-7815,EMPLOYED,0.8,-50989.96,715,2019-02-04
CUST102373,Rachel,Evans,1976-07-28,50,AZ,BR105,angelalee@example.com,(355)203-5332,EMPLOYED,7.2,72134.51,733,2013-03-21
CUST100848,Ashley,Mcfarland,1986-08-06,40,FL,BR108,JOHNSONEDWARD@EXAMPLE.NET,(595)201-4374,Employed,2.9,41533.89113945611,720,2020-11-08
CUST101231,  Janet  ,Boyle,1988-07-04,38,TN,BR104,elizabeth53@example.com,001-272-928-9206x41578,Self-Employed,7.7,64986.14,726,2019-07-18
CUST100458,Jason,Rojas,1969-01-07,57,MI,BR110,trobinson@example.net,207.797.0509x75451,Employed,3.0,103554.22,759,2025-01-01
CUST100143,Kevin,Holmes,1975-05-20,51,PA,BR109,juliephillips@example.org,276.713.7918,Employed,18.6,77023.85,701,2025-08-27
CUST102370,Theresa,Hebert,1972-02-17,54,TN,BR105,rgonzales@example.com,467-714-8957,Employed,10.0,51239.41,729,2018-07-12
CUST101508,Dale,Moore,2003-06-17,23,GA,BR102,rebeccaweaver@example.org,+1-705-764-4685x3045,Employed,0.5,81858.76,713,2023-10-29
CUST101872,Stephen,Jones,1990-04-12,36,WI,BR103,srivera@example.net,289-318-5298x3882,Employed,7.4,"$89,084.02",759,2016-08-13
CUST100180,Crystal,Thompson,1984-03-18,42,MO,BR109,smithjoshua@example.org,001-827-912-9666,Employed,6.3,68114.66,722,2017-06-10
CUST102163,Joseph,Sanford,1985-10-28,40,IN,BR110,michelle32@example.com,599-601-0263,Employed,5.0,34309.51,693,2025-08-18
CUST102241,Heather,Thomas,1976-05-31,50,PA,BR100,fholmes@example.net,(877)693-3335,EMPLOYED,3.7,71432.67,736,2025-03-20
CUST102348,Jeffrey,Lawrence,1969-10-09,56,TX,BR105,brobbins@example.net,(722)677-2610,Employed,19.4,20223.65,708,2023-05-15
CUST100463,Joseph,Haynes,2001-11-02,24,NC,BR104,tgonzalez@example.org,001-689-523-9231x260,self-employed,6.0,79708.32,728,2025-08-01
CUST101346,Suzanne,Bowers,1958-08-05,68,CA,BR100,aprice@example.net,940.742.0767x5149,Employed,2.2,71546.41,747,2014-09-14
CUST102108,Brandy,West,1972-08-13,54,WA,BR106,mhood@example.org,001-725-823-9060,Employed,0.3,77216.14,735,2014-09-08
CUST101900,Jason,Clark,2005-08-07,21,NJ,BR107,bharris@example.net,660-217-2628x0336,Employed,3.0,39758.35,718,2019-06-01
CUST100382,Jill,Brewer,1969-08-12,57,AZ,BR101,jasminearmstrong@example.net,981-281-3989x0983,Employed,7.6,46920.75,697,2013-07-08
CUST102132,Janet,Phillips,1989-03-21,37,WI,BR104,jeremy29@example.net,857-686-7404x7724,Employed,2.1,57752.18,685,2025-05-08
CUST101376,  Christopher  ,Doyle,1976-07-24,50,MA,BR104,jpearson@example.org,822-284-8349x276,Employed,1.5,56796.62,668,2020-03-11
CUST102468,Michael,Clark,2007-01-08,19,PA,BR101,mpatterson@example.com,001-782-756-4858x64766,Unemployed,0.0,,573,2021-10-27
CUST101088,John,Golden,1963-06-24,63,MA,BR104,melissa62@example.net,(420)280-5983x12441,Retired,0.0,36643.04,668,2018-05-09
CUST101414,Vanessa,Martinez,1976-06-25,50,MI,BR108,qjackson@example.org,(582)643-2333x02399,self-employed,5.3,49919.44,693,2015-11-25
CUST102471,Douglas,Marshall,2003-10-29,22,AZ,BR111,trevinocrystal@example.org,2924252123,Employed,4.0,103972.31,789,2020-05-22
CUST102273,Ann,Lawrence,1978-05-25,48,MA,BR102,michael82@example.com,(377)433-1258,Unemployed,0.0,9226.07,638,2021-09-22
CUST101178,Melinda,Ramos,1980-12-07,45,MO,BR111,cruzhunter@example.net,415.618.1788,employed,7.3,95082.5,807,2023-05-06
CUST102042,Jake,Moody,1991-12-26,34,IN,BR110,fdelgado@example.org,(635)473-7421,Self-Employed,0.3,73176.2,747,2011-11-25
CUST100014,John,Foster,1980-06-10,46,MO,BR103,stephen10@example.com,+1-791-618-3842x513,Employed,0.5,"$53,987.86",732,2014-01-28
CUST100191,  David  ,Jimenez,1976-03-03,50,WA,BR104,garciarobert@example.net,+1-901-799-4883,Self-Employed,0.1,75793.04,708,2017-02-21
CUST102073,Calvin,Rodriguez,1963-04-15,63,NJ,BR105,shirleypatterson@example.com,8723592501,Employed,6.5,82303.11,774,2016-12-03
CUST100424,Molly,Jones,1996-09-24,29,MO,BR111,brettbraun@example.org,(812)998-3381,Employed,2.0,,681,2016-05-15
CUST100048,Nicholas,Thomas,1973-01-07,53,OH,BR111,yknight@example.org,(421)596-9379,Self-Employed,6.0,50812.16,699,2018-08-08
CUST100619,Matthew,Mcdaniel,1997-08-02,29,TN,BR108,jamesrodriguez@example.org,548.445.8714,Employed,3.2,51925.49,715,2016-07-21
CUST101491,Betty,Gutierrez,1952-01-09,74,AZ,BR101,zacharywillis@example.com,815-305-0969,Self-Employed,6.6,"$26,330.82",670,2022-08-17
CUST101658,Brian,Yu,1995-08-20,31,CA,BR111,alyssa73@example.net,(577)397-3982x455,Employed,0.3,41361.08,666,2017-04-25
CUST102474,Erin,Miller,1988-03-13,38,CO,BR106,duncanbradley@example.net,674-897-3111,EMPLOYED,11.8,62794.11,751,2015-04-15
CUST102187,Tony,Williams,1971-05-28,55,WA,BR106,russell31@example.com,(450)203-9455x8464,self-employed,2.8,191.91,604,2013-03-07
CUST100794,  Natasha  ,Avila,1971-09-29,54,AZ,BR104,michealhardy@example.net,(631)244-1706x46255,Employed,19.2,51871.12,699,2014-07-04
CUST100679,Theresa,Beck,1996-08-17,30,WI,BR105,reginadavis@example.org,(967)467-2095,Self-Employed,1.3,63256.34,799,2018-05-25
CUST102318,Gabriel,Frey,1967-04-26,59,GA,BR105,jamesle@example.org,885.422.3590,Employed,7.5,74769.66,689,2018-12-18
CUST100580,Christian,Booker,1993-09-23,32,WA,BR105,williamgonzales@example.net,754.381.3866x6754,employed,14.0,62929.59,711,2024-11-25
CUST101860,Connor,Alvarado,2000-10-30,25,TX,BR105,francisbrenda@example.org,+1-416-845-7527x54283,Employed,2.0,75695.51,702,2019-01-12
CUST101720,Matthew,Leon,1987-03-04,39,FL,BR101,smithmarissa@example.net,4517097247,Employed,6.2,92560.61,742,2015-11-06
CUST100151,  Alec  ,Rogers,1987-06-02,39,GA,BR110,usweeney@example.com,338-236-7024,self-employed,16.7,69134.38,684,2025-06-20
CUST100481,Nicholas,Johnson,1987-06-05,39,IL,BR103,swatson@example.org,+1-891-479-2025x21310,Employed,9.5,67203.32,738,2023-02-21
CUST101030,Kimberly,Larsen,1986-02-04,40,IL,BR110,browntimothy@example.net,612-824-8709x8726,Employed,0.3,74714.84,712,2014-10-11
CUST100576,James,Mendez,1972-03-31,54,OH,BR104,,452.428.7056,employed,5.1,44702.03,666,2018-09-28
CUST101325,Lucas,Davis,1989-04-12,37,AZ,BR110,drobinson@example.net,807.696.8590,Employed,1.5,80757.48,762,2017-02-16
CUST102154,Robert,Jones,1984-12-29,41,MA,BR111,edwardroy@example.net,408.678.8477,Employed,13.1,98584.14,805,2023-04-29
CUST100039,  Kaitlyn  ,Carroll,1951-01-12,75,CA,BR109,scott74@example.net,(248)387-7190x6594,Unemployed,0.0,12053.05,593,2015-02-20
CUST102206,Timothy,Moody,1976-03-08,50,WA,BR100,jessicacollins@example.com,856-847-3116x88592,Employed,8.6,,759,2015-03-05
CUST101920,Kyle,Jones,2008-02-19,18,IN,BR102,bakermichele@example.com,+1-367-412-6572,Employed,0.0,40152.73,718,2024-04-08
CUST100383,Hector,Smith,1990-08-29,36,TX,BR104,johnthornton@example.net,418.895.6907x056,Employed,10.1,71346.13,696,2012-01-31
CUST101370,Jason,Brown,1981-02-18,45,FL,BR100,jessica26@example.com,,Employed,4.4,64083.46,679,2020-07-27
CUST100994,Reginald,Cruz,1980-09-04,46,IL,BR106,cherylgomez@example.org,(457)734-9899,Self Employed,7.4,69334.88,753,2016-08-03
CUST101810,Anthony,Burton,1966-02-02,60,OH,BR101,bethanycox@example.org,433-363-1409,Self-Employed,4.7,66542.64,688,2014-03-25
CUST100937,Joseph,Rivera,1983-04-15,43,IL,BR105,tmorales@example.net,853-353-6597x466,Self-Employed,0.9,"$67,574.81",711,2018-02-25
CUST100413,Douglas,Brown,2007-09-24,18,IN,BR104,pjacobs@example.net,497-877-9014x75469,Employed,0.0,61850.3,696,2015-06-10
CUST101844,  David  ,Ramirez,1981-08-07,45,MO,BR108,bruce59@example.net,956.953.5243,SELF-EMPLOYED,0.9,112779.92,761,2023-02-12
CUST101465,Rachael,Wright,2008-03-11,18,AZ,BR104,johnsonbrian@example.com,501.277.3759x493,Employed,0.0,26126.28,654,2018-05-08
CUST102025,Michael,Wood,1988-09-21,38,OH,BR109,pmarsh@example.com,(941)330-2286,Employed,2.7,2146.1,685,2012-07-14
CUST101998,Billy,Johnson,1973-10-04,52,CO,BR100,jason80@example.com,001-388-967-2514x096,EMPLOYED,3.3,40297.95,673,2012-06-25
CUST100122,Ricky,Johnson,1970-04-12,56,MA,BR105,angela99@example.com,(404)666-1839x8262,Employed,1.9,26528.91,708,2016-03-19
CUST100349,Kevin,Johnston,1981-12-04,44,MO,BR102,moorezachary@example.net,001-329-865-7724x29543,Self-Employed,10.5,42175.92,698,2017-03-17
CUST100916,Michael,Paul,1993-10-10,32,MI,BR103,dawn31@example.org,3642934039,Employed,14.0,68486.3,733,2015-11-11
