application_id,customer_id,application_date,loan_purpose,loan_amount_requested,term_months,interest_rate_offered,channel,bad_flag,first_name,last_name,date_of_birth,age_at_2024,gender,state,postcode,employment_type,employment_tenure_months,annual_income,residential_status,dependents,customer_since,bureau_credit_score,enquiries_last_6m,active_credit_accounts,defaults_on_file,months_since_last_delinquency,total_existing_debt,credit_utilization_pct,credit_file_age_months
APP001655,CUST000978,2023-06-26,Debt Consolidation,45000,24,10.13,Broker,0,Susan,Avila,1953-07-24,70,F,NSW,2406,Casual,45,43232.53,Mortgage,1,2022-06-22,681,2,4,0,,12307.46,21.3,209
APP001658,CUST001417,2023-10-30,Debt Consolidation,18000,48,22.33,Broker,0,Patrick,Eaton,1961-11-28,62,M,WA,2629,Full-Time,21,40186.15,Mortgage,1,2017-10-22,613,1,1,2,8.0,27045.77,39.1,53
APP001660,CUST001958,2023-09-21,Car Purchase,9000,24,21.74,Online,0,William,Thomas,2001-02-03,22,M,SA,2680,Full-Time,114,89586.23,Owner,3,2018-07-07,755,0,8,0,,0.0,19.3,72
APP001661,CUST004895,2023-12-20,Debt Consolidation,22500,36,9.09,Branch,0,Brenda,Brown,2002-03-14,21,F,QLD,2916,Full-Time,10,78523.65,Renting,2,2019-01-23,645,0,3,0,,13773.82,15.1,159
APP001663,CUST004665,2023-10-04,Debt Consolidation,11000,36,18.1,Branch,0,John,Serrano,1959-05-09,64,M,VIC,218,Part-Time,24,29268.65,Owner,1,2022-09-20,600,1,2,0,,10696.5,33.3,48
APP001667,CUST003718,2024-01-25,Other,17500,12,16.49,Broker,0,Daniel,Parsons,1982-11-09,41,F,VIC,2699,Part-Time,55,38235.26,Renting,0,2022-02-20,544,4,3,0,,31324.12,68.6,172
APP001668,CUST004063,2023-10-28,Home Renovation,18500,36,16.36,Online,1,Daisy,Evans,1967-10-08,56,F,VIC,2941,Full-Time,9,93859.74,Renting,1,2022-11-19,582,0,2,1,1.0,16915.14,63.3,3
APP001669,CUST001015,2023-07-16,Home Renovation,2000,24,10.59,Online,0,Tyler,Fuller,1964-04-07,59,M,QLD,2620,Full-Time,31,21013.69,Owner,1,2017-08-15,625,1,3,1,49.0,24090.93,53.1,110
APP001670,CUST001480,2023-05-16,Debt Consolidation,13500,60,7.71,Online,0,Nicole,Davis,1976-08-02,47,M,VIC,2683,Full-Time,36,41180.17,Owner,3,2023-12-29,642,1,5,0,,15468.25,13.8,126
APP001671,CUST001248,2023-06-08,Debt Consolidation,20500,24,22.42,Branch,0,Nicholas,Ray,1982-02-12,41,M,NSW,2624,Full-Time,10,85432.93,Living with Family,0,2025-03-19,695,0,1,0,,0.0,59.0,36
APP001672,CUST004028,2023-03-13,Home Renovation,43000,36,19.44,Broker,0,Angela,Nichols,1992-07-07,31,F,SA,2506,Full-Time,106,19059.36,Mortgage,2,2017-06-01,731,0,5,0,,0.0,28.2,97
APP001674,CUST004091,2023-09-21,Debt Consolidation,30000,60,21.32,Online,0,Tammy,Bishop,1961-10-05,62,M,QLD,969,Part-Time,28,26836.08,Mortgage,1,2021-05-18,656,1,3,0,,30117.49,60.8,121
APP001675,CUST004672,2024-02-03,Car Purchase,42000,48,14.94,Online,0,Adam,Thompson,1967-06-03,56,M,NSW,2697,Full-Time,71,146554.46,Renting,0,2025-05-08,809,1,2,0,,4121.95,0.0,136
APP001677,CUST001369,2023-12-18,Home Renovation,48500,36,17.11,Branch,0,Stephen,Duffy,1959-03-14,64,M,SA,2602,Full-Time,4,94461.72,Renting,0,2021-07-19,696,0,5,0,,6142.71,11.7,76
APP001678,CUST000344,2023-10-27,Travel,19500,24,11.57,Online,0,Brandy,Cortez,1981-10-26,42,M,VIC,2922,Full-Time,93,73215.75,Renting,1,2018-06-28,719,3,1,0,,24389.59,60.3,104
APP001680,CUST004326,2023-01-09,Travel,23500,12,17.44,Online,0,Kristen,Hensley,1952-07-17,71,M,QLD,2748,Full-Time,5,73647.0,Owner,1,2024-09-11,711,4,2,0,,25398.88,22.4,123
APP001683,CUST002408,2024-03-27,Debt Consolidation,6000,36,8.66,Online,0,Christopher,Wolf,1986-06-28,37,M,SA,2902,Full-Time,17,80197.41,Owner,0,2022-11-09,562,4,7,1,12.0,40300.04,86.9,60
APP001684,CUST000269,2023-05-05,Wedding,11000,48,13.09,Broker,0,Dawn,Turner,1981-05-15,42,M,WA,2696,Full-Time,16,48671.65,Renting,0,2019-05-27,781,2,1,0,,4534.27,76.4,170
APP001686,CUST000556,2023-02-03,Wedding,38000,36,11.09,Online,0,James,Gonzalez,1955-11-22,68,M,WA,2783,Full-Time,173,90702.18,Renting,0,2019-12-12,652,0,8,0,,9628.59,57.2,3
APP001688,CUST000943,2023-08-28,Travel,38500,12,13.95,Online,0,Yolanda,Smith,1963-08-05,60,F,QLD,2932,Full-Time,86,63280.07,Living with Family,0,2023-01-20,700,0,3,0,,4350.0,23.0,26
APP001690,CUST002780,2024-03-16,Medical,18500,60,16.12,Online,0,Lance,Ryan,1961-06-15,62,M,NSW,2671,Full-Time,13,90254.22,Renting,3,2017-01-16,749,1,3,0,,31139.56,59.5,30
APP001694,CUST004668,2023-07-30,Home Renovation,25000,36,8.82,Branch,0,Eric,Jensen,1974-01-02,50,F,QLD,2920,Full-Time,47,96270.9,Renting,3,2022-09-09,637,2,1,1,37.0,19908.57,87.7,46
APP001695,CUST004536,2023-11-14,Debt Consolidation,22000,24,19.61,Online,0,Caleb,Cole,1957-06-26,66,F,NSW,2084,Part-Time,81,29554.13,Renting,1,2017-12-18,566,1,4,0,,30451.28,76.6,135
APP001697,CUST000663,2024-02-08,Other,29500,12,20.45,Online,0,Angela,King,1971-03-14,52,M,NSW,2939,Full-Time,1,48410.74,Owner,4,2019-10-28,759,0,3,0,,15892.6,23.1,48
APP001699,CUST001593,2023-10-16,Debt Consolidation,29000,24,21.01,Online,0,David,Pope,1998-02-09,25,M,QLD,5541,Self-Employed,21,66303.3,Owner,1,2025-06-13,575,1,1,0,,19913.45,66.9,42
APP001700,CUST005189,2023-01-15,Travel,11000,36,10.47,Broker,0,Lisa,Jones,1982-11-21,41,M,QLD,2900,Full-Time,2,101005.48,Renting,0,2017-03-02,800,1,6,0,,7495.95,20.6,127
APP001701,CUST000238,2023-07-25,Debt Consolidation,47500,24,19.73,Branch,0,Courtney,Ingram,1992-03-27,31,F,VIC,2952,Full-Time,47,73110.32,Renting,0,2017-02-14,607,6,3,2,48.0,25339.26,64.4,93
APP001704,CUST005102,2023-10-27,Debt Consolidation,34500,36,8.47,Branch,0,Angela,Booker,1974-04-26,49,F,QLD,2673,Full-Time,79,114988.23,Mortgage,1,2020-01-31,693,1,3,0,,13572.42,55.5,86
APP001705,CUST005661,2023-07-10,Debt Consolidation,16000,48,16.26,Online,0,Juan,Rice,1971-05-27,52,F,VIC,2933,Full-Time,85,115036.24,Mortgage,1,2020-07-02,752,1,2,0,,13091.12,44.2,41
APP001706,CUST000689,2023-08-01,Home Renovation,28500,12,14.91,Branch,0,April,Stewart,1956-09-15,67,M,VIC,1036,Casual,10,38562.11,Renting,2,2021-12-14,642,4,1,2,16.0,26616.33,76.6,135
APP001711,CUST000272,2024-01-08,Home Renovation,35500,48,15.08,Online,0,Anna,Flores,1971-03-21,52,M,NSW,2901,Full-Time,24,87401.45,Renting,2,2019-02-18,686,0,1,0,,10877.94,51.2,29
APP001712,CUST004381,2024-03-29,Travel,13000,36,21.77,Broker,0,Benjamin,Mata,1950-08-25,73,F,NSW,2264,Full-Time,12,87371.36,Renting,1,2024-04-22,764,1,4,0,,0.0,0.0,71
APP001715,CUST001349,2023-01-04,Debt Consolidation,47500,24,8.63,Online,0,Scott,Olson,1983-03-15,40,M,NSW,2633,Self-Employed,56,61889.89,Mortgage,1,2018-09-09,698,2,2,0,,13715.85,38.9,40
APP001716,CUST001836,2024-03-31,Home Renovation,44500,36,9.33,Online,0,Kimberly,Sandoval,1961-09-27,62,F,QLD,2847,Full-Time,21,76164.73,Renting,0,2022-02-12,710,0,2,0,,16643.45,16.5,85
APP001717,CUST002706,2023-05-20,Medical,18000,24,17.88,Broker,0,Nancy,Thompson,1957-02-21,66,M,NT,7570,Full-Time,42,71386.57,Renting,0,2025-02-07,661,0,4,0,,10345.88,55.1,34
APP001719,CUST002728,2023-02-27,Home Renovation,12500,12,8.21,Online,0,Carol,Torres,1994-01-21,29,F,ACT,2947,Full-Time,26,80444.99,Mortgage,0,2021-12-07,697,0,3,0,,0.0,42.0,162
APP001720,CUST001052,2023-12-14,Debt Consolidation,7000,36,11.96,Branch,0,Joshua,Ortiz,1962-02-22,61,F,ACT,6078,Part-Time,14,47030.28,Owner,0,2020-02-05,889,1,5,0,,0.0,29.8,75
APP001721,CUST000711,2023-04-23,Home Renovation,3000,12,18.21,Branch,0,Amanda,Stout,1986-11-01,37,F,NSW,2918,Full-Time,5,104665.6,Living with Family,2,2018-10-08,703,1,3,0,,7988.64,31.1,153
APP001722,CUST002340,2024-02-29,Travel,31000,12,22.08,Branch,0,Andre,Beck,1982-11-03,41,F,SA,2975,Full-Time,10,117257.81,Renting,0,2020-06-18,845,1,5,0,,6960.35,85.6,3
APP001728,CUST001023,2023-01-25,Car Purchase,28500,24,7.57,Broker,0,Ashley,Alvarez,1989-06-23,34,M,NSW,2648,Part-Time,7,37781.48,Renting,0,2017-03-24,843,3,3,0,,22867.22,22.2,82
APP001730,CUST000280,2023-04-15,Home Renovation,13500,12,18.92,Online,0,Cheryl,Anderson,1985-11-15,38,M,VIC,2565,Full-Time,46,65321.06,Renting,2,2023-11-17,860,1,4,0,,4413.61,50.9,62
APP001732,CUST004180,2023-01-04,Car Purchase,11000,24,14.22,Branch,0,Jason,Smith,1985-06-02,38,M,NSW,2951,Full-Time,20,122735.13,Renting,0,2023-07-25,767,2,3,0,,2477.21,42.8,63
APP001734,CUST005821,2023-10-25,Debt Consolidation,42000,48,14.47,Online,0,Benjamin,Simon,1974-06-29,49,M,QLD,200,Full-Time,88,41228.08,Mortgage,1,2018-05-15,650,4,5,0,,19239.32,58.8,82
APP001735,CUST002352,2023-12-12,Home Renovation,11000,12,18.79,Branch,0,Casey,Rush,1952-09-29,71,F,NSW,6017,Self-Employed,28,72146.83,Renting,2,2017-02-08,608,4,3,2,30.0,18166.72,50.0,90
APP001736,CUST001375,2023-01-17,Home Renovation,31500,36,20.35,Broker,0,Sara,Thompson,1955-10-26,68,F,NSW,2939,Full-Time,24,145045.96,Renting,2,2024-02-12,785,2,2,0,,0.0,57.4,30
APP001738,CUST005245,2023-06-07,Travel,32500,36,10.38,Online,0,Brenda,Wilson,1954-09-11,69,F,VIC,2542,Casual,55,51306.81,Renting,3,2021-11-09,590,2,2,0,,11403.08,91.2,127
APP001739,CUST002410,2024-02-29,Home Renovation,25000,36,17.67,Branch,0,Judy,Walsh,1959-04-17,64,M,QLD,2413,Full-Time,17,121647.87,Mortgage,0,2021-01-19,693,2,4,0,,6575.77,28.6,70
APP001740,CUST001472,2023-06-13,Home Renovation,3500,48,17.83,Online,0,Richard,James,1987-08-01,36,M,QLD,2256,Full-Time,8,46996.97,Living with Family,0,2018-06-24,549,2,2,2,4.0,29521.18,71.7,64
APP001742,CUST005550,2023-06-18,Other,36500,60,8.86,Branch,0,Jennifer,Torres,1967-11-10,56,F,NSW,811,Full-Time,122,68705.34,Mortgage,3,2020-11-29,767,3,1,0,,9942.92,40.4,61
APP001744,CUST005184,2023-04-13,Wedding,45500,36,12.35,Broker,0,Amanda,Wong,1950-06-11,73,F,NSW,2602,Full-Time,25,89591.14,Renting,0,2022-08-06,742,2,4,0,,1828.31,20.8,43
APP001745,CUST004017,2023-05-04,Other,6500,48,21.11,Broker,0,Andrew,Bennett,1977-09-28,46,M,VIC,9300,Full-Time,68,95309.51,Mortgage,0,2019-03-25,612,2,3,0,,35655.71,21.3,115
APP001746,CUST001044,2023-11-27,Wedding,11000,36,9.09,Online,0,Laura,Collins,1951-05-02,72,F,NSW,2920,Full-Time,89,27602.7,Renting,2,2021-10-06,690,1,4,0,,35576.66,53.3,38
APP001748,CUST002075,2024-01-23,Debt Consolidation,8000,48,18.94,Branch,0,Ernest,Gilmore,1996-04-05,27,F,VIC,2646,Full-Time,3,85883.54,Mortgage,1,2017-10-16,643,4,1,1,32.0,36658.81,84.8,42
APP001749,CUST003355,2023-07-04,Travel,42000,24,18.56,Broker,0,Kevin,Jackson,2000-12-07,23,F,VIC,239,Full-Time,19,31795.72,Mortgage,0,2023-07-27,791,1,3,0,,29525.44,51.8,104
APP001751,CUST000084,2023-09-24,Wedding,11500,36,9.99,Branch,1,Nicholas,Walton,1993-11-16,30,M,QLD,241,Full-Time,91,24582.42,Renting,0,2020-12-15,595,6,2,4,24.0,35095.37,64.7,46
APP001752,CUST005080,2023-03-21,Car Purchase,37000,36,11.52,Online,0,John,Giles,1984-01-18,39,F,NSW,2619,Full-Time,3,68732.5,Living with Family,3,2021-11-25,693,4,4,0,,10412.11,23.7,160
APP001755,CUST005579,2023-01-06,Car Purchase,31500,36,8.11,Broker,0,Amy,Sandoval,2004-03-31,19,F,WA,2619,Self-Employed,35,44108.9,Mortgage,0,2021-12-03,795,1,2,0,,14891.89,18.5,76
APP001756,CUST005036,2023-03-26,Car Purchase,31500,60,14.82,Branch,0,Mary,Edwards,1990-09-15,33,F,VIC,2126,Full-Time,36,70835.27,Mortgage,0,2019-12-22,673,2,2,1,7.0,22710.79,53.2,166
APP001757,CUST002142,2023-12-17,Debt Consolidation,13500,48,11.31,Broker,0,Andrew,Day,1989-05-15,34,M,NSW,2687,Part-Time,32,45198.98,Renting,0,2017-02-08,692,1,2,0,,17078.58,53.8,48
APP001758,CUST000734,2023-07-07,Travel,33000,12,22.0,Broker,0,Jennifer,King,1971-08-21,52,F,QLD,2177,Part-Time,12,49035.04,Living with Family,1,2021-10-03,765,1,5,0,,13002.27,53.1,200
APP001761,CUST002297,2023-03-18,Home Renovation,41500,60,20.08,Broker,0,Peggy,Michael,1974-08-01,49,F,WA,2630,Part-Time,83,46932.61,Mortgage,0,2016-09-28,747,0,4,0,,16576.3,53.0,59
APP001762,CUST005292,2023-01-12,Car Purchase,3500,24,8.89,Online,0,Tyler,Montoya,1993-08-28,30,F,VIC,2314,Full-Time,59,104820.39,Mortgage,3,2022-03-07,862,4,6,0,,246.7,0.0,107
APP001763,CUST003873,2024-03-15,Travel,11500,36,17.42,Online,0,Brett,Rodgers,1989-01-14,34,M,NT,2917,Self-Employed,33,100312.62,Mortgage,3,2025-08-05,689,3,5,0,,17892.78,69.0,118
APP001765,CUST002546,2023-04-04,Car Purchase,8000,24,14.51,Broker,0,Christopher,Diaz,1995-09-30,28,M,WA,2994,Full-Time,38,73906.23,Mortgage,1,2017-07-08,900,1,6,0,,0.0,1.9,176
APP001768,CUST002081,2023-03-07,Travel,29000,36,10.54,Broker,1,Dennis,Evans,1953-09-21,70,M,VIC,2992,Full-Time,32,24903.59,Renting,0,2017-09-21,543,7,4,1,20.0,49402.29,75.3,44
APP001769,CUST001169,2023-02-12,Home Renovation,30500,48,20.76,Online,0,Wayne,Smith,1993-04-04,30,M,SA,4204,Casual,25,34941.4,Renting,0,2023-10-22,597,1,4,0,,31268.88,69.9,94
APP001770,CUST001876,2023-11-23,Debt Consolidation,4500,36,11.43,Online,0,Jeffrey,Clark,1953-06-25,70,M,NSW,2634,Full-Time,79,77842.37,Renting,0,2022-03-15,771,1,2,0,,22051.55,5.2,86
APP001771,CUST001309,2024-02-15,Debt Consolidation,19500,36,18.77,Online,0,Ronald,Holt,1959-05-06,64,M,NSW,3869,Full-Time,1,78526.8,Renting,0,2019-07-01,731,0,3,0,,22987.19,63.1,144
APP001772,CUST001906,2023-02-20,Debt Consolidation,20500,36,9.8,Branch,0,Justin,Ruiz,1975-02-20,48,F,NSW,2356,Unemployed,0,15000.0,Mortgage,0,2024-02-22,614,6,2,1,20.0,12430.26,72.2,68
APP001773,CUST000350,2023-09-29,Debt Consolidation,34500,36,22.17,Broker,0,Alfred,Patel,1987-12-19,36,M,NSW,200,Casual,12,31747.79,Renting,1,2021-06-28,634,2,3,0,,22536.42,83.9,118
APP001774,CUST003860,2023-12-29,Travel,8000,12,12.49,Branch,0,Mark,Olsen,1953-08-02,70,M,SA,2606,Full-Time,10,46097.03,Renting,2,2021-08-28,796,1,4,0,,18095.17,15.5,98
APP001776,CUST001530,2024-02-14,Car Purchase,34000,12,21.97,Branch,0,Joshua,Donovan,1987-12-18,36,M,VIC,909,Part-Time,56,52023.14,Living with Family,0,2024-07-11,637,3,3,0,,10125.19,81.5,148
APP001777,CUST000863,2023-11-28,Debt Consolidation,26500,24,10.63,Branch,0,Jacqueline,Long,1963-05-16,60,M,VIC,2946,Self-Employed,72,74667.85,Renting,4,2020-05-18,774,1,5,0,,0.0,0.0,30
APP001778,CUST001858,2023-04-12,Debt Consolidation,19500,36,19.29,Online,0,John,Thompson,1975-06-17,48,F,QLD,2908,Full-Time,171,119958.88,Renting,2,2022-07-01,900,1,9,0,,0.0,9.2,62
APP001779,CUST001490,2024-02-16,Debt Consolidation,17000,60,14.82,Broker,0,Vickie,Williams,2000-08-13,23,M,VIC,2238,Full-Time,3,65800.73,Renting,3,2016-10-18,737,1,3,0,,10844.54,60.3,97
APP001780,CUST005594,2024-01-25,Car Purchase,7000,36,20.48,Branch,0,Eric,Wright,1995-06-28,28,F,VIC,2683,Full-Time,1,56449.91,Renting,1,2024-06-08,816,4,2,0,,10509.85,71.9,97
APP001781,CUST001355,2023-01-18,Debt Consolidation,27500,24,18.14,Branch,0,David,May,1956-06-28,67,M,NSW,3309,Self-Employed,22,84258.1,Living with Family,1,2021-11-18,673,4,3,1,33.0,22523.32,65.8,104
APP001782,CUST000471,2023-05-02,Debt Consolidation,12000,60,14.34,Broker,0,James,Wilkerson,1957-09-08,66,F,VIC,8380,Full-Time,8,86602.99,Renting,4,2025-08-18,790,0,2,0,,8044.61,46.2,95
APP001783,CUST000643,2023-05-02,Debt Consolidation,22000,36,14.02,Online,0,Adam,Macias,2001-03-07,22,M,NSW,2612,Full-Time,17,101318.68,Living with Family,0,2018-10-17,752,1,6,0,,14208.19,2.0,83
APP001784,CUST000936,2023-04-03,Medical,22500,24,12.9,Broker,0,Dana,Carr,1995-07-09,28,F,QLD,2649,Full-Time,13,70332.13,Mortgage,0,2025-06-15,732,1,5,0,,722.37,9.5,137
APP001785,CUST000339,2023-05-12,Debt Consolidation,41000,24,21.0,Online,0,Susan,Smith,1969-01-14,55,M,VIC,2661,Self-Employed,56,60620.03,Owner,3,2023-06-12,693,3,4,0,,2443.61,33.3,104
APP001786,CUST002957,2023-05-02,Travel,42000,48,19.46,Online,0,Kenneth,Green,1970-08-20,53,M,VIC,2946,Casual,1,48403.67,Mortgage,0,2020-03-19,556,4,0,0,,33320.53,56.2,124
APP001788,CUST005608,2023-10-30,Car Purchase,6000,36,12.38,Online,0,Christine,Khan,2002-05-10,21,M,VIC,2979,Full-Time,21,141782.71,Renting,0,2024-01-12,844,4,0,0,,24341.06,0.0,57
APP001790,CUST005984,2023-12-24,Debt Consolidation,42000,36,18.12,Online,1,Troy,Duncan,1976-06-10,47,F,NSW,2626,Full-Time,63,58200.59,Mortgage,0,2022-10-18,511,3,7,2,32.0,36613.95,59.8,71
APP001791,CUST003699,2023-11-22,Medical,25000,24,15.25,Broker,0,John,Roberts,1969-05-24,54,F,NSW,2987,Full-Time,19,69712.03,Renting,1,2025-01-14,834,1,5,0,,16925.25,66.0,99
APP001793,CUST003056,2024-03-19,Wedding,47500,36,13.33,Online,0,Johnny,Meyer,1980-09-25,43,F,SA,2680,Full-Time,60,95441.4,Living with Family,0,2021-09-24,674,0,2,0,,13144.87,0.0,162
APP001794,CUST005960,2023-07-27,Home Renovation,37000,36,17.86,Online,0,Robin,Anderson,1970-10-09,53,M,NSW,2989,Full-Time,21,97890.08,Mortgage,2,2019-04-20,826,2,5,0,,9059.5,10.2,207
APP001795,CUST000706,2023-11-15,Home Renovation,13500,24,8.48,Broker,0,Sharon,Kennedy,1955-04-09,68,F,VIC,2206,Casual,82,46091.54,Renting,0,2021-06-10,704,6,4,0,,16145.92,72.9,84
APP001796,CUST005887,2023-09-17,Debt Consolidation,43000,36,13.2,Online,0,Danny,Farrell,1999-10-29,24,F,VIC,7736,Full-Time,26,66831.53,Living with Family,4,2020-05-24,612,3,4,0,,22083.59,46.7,132
APP001797,CUST000178,2023-04-06,Car Purchase,21500,60,17.63,Online,0,Kayla,Le,1987-06-25,36,M,QLD,2676,Part-Time,99,49853.7,Owner,1,2020-10-15,695,1,6,0,,29586.41,53.9,54
APP001798,CUST000768,2023-07-07,Car Purchase,24000,36,20.56,Broker,0,Malik,Wheeler,1969-12-05,54,F,QLD,2042,Full-Time,4,26090.66,Mortgage,0,2025-08-12,759,1,4,0,,22536.15,52.0,123
APP001799,CUST002390,2024-01-29,Debt Consolidation,42000,36,14.26,Online,0,Karen,Hawkins,2003-12-08,20,F,NSW,2640,Part-Time,6,42242.16,Renting,0,2023-05-17,683,3,4,0,,9952.01,42.0,130
APP001800,CUST002581,2023-12-28,Debt Consolidation,4000,24,20.26,Broker,0,Diane,Richards,1996-02-03,27,M,QLD,943,Full-Time,1,106352.37,Renting,0,2021-09-14,758,2,6,0,,410.26,30.3,81
APP001801,CUST005210,2023-05-16,Car Purchase,47000,36,12.36,Broker,0,Kimberly,Blanchard,1988-11-27,35,F,QLD,2778,Part-Time,32,43572.84,Mortgage,0,2017-11-03,726,1,1,0,,17932.88,23.9,27
APP001802,CUST001080,2023-06-24,Debt Consolidation,34000,36,21.63,Online,0,Alyssa,Thomas,1968-02-18,55,M,VIC,2619,Full-Time,6,88258.86,Renting,2,2019-07-18,714,1,3,0,,11930.26,8.1,161
APP001803,CUST003123,2023-04-09,Medical,5000,60,8.62,Online,0,Ashley,Clark,1984-07-02,39,F,NSW,2699,Casual,31,46275.53,Renting,0,2017-04-08,779,0,0,0,,27715.6,60.0,115
APP001804,CUST004324,2024-02-05,Other,27000,12,11.74,Online,0,Matthew,Medina,1957-04-18,66,M,WA,2995,Full-Time,13,51681.37,Mortgage,2,2023-09-25,628,0,2,0,,12025.3,68.0,165
APP001805,CUST004642,2024-02-18,Medical,37000,12,15.36,Online,0,Jeremy,Coleman,1953-02-07,70,F,ACT,9957,Full-Time,8,70955.56,Renting,0,2022-02-05,777,5,4,0,,11863.58,15.4,71
APP001806,CUST003802,2023-10-05,Debt Consolidation,9500,48,16.67,Branch,1,David,Phillips,1995-02-07,28,M,NSW,2963,Casual,35,19694.82,Renting,0,2022-10-28,547,5,3,1,11.0,19053.46,37.2,153
APP001809,CUST003143,2023-02-03,Home Renovation,9000,24,18.18,Online,0,Kathleen,Santana,1983-12-26,40,F,VIC,3738,Full-Time,14,64564.64,Renting,3,2020-12-14,704,5,2,0,,29266.59,50.7,67
APP001811,CUST000987,2023-05-17,Car Purchase,13500,48,10.56,Online,0,Brandon,Carter,2005-02-15,18,F,WA,918,Full-Time,172,76718.19,Renting,0,2018-06-21,900,3,13,0,,0.0,0.0,139
APP001813,CUST005908,2023-02-06,Debt Consolidation,33500,60,9.3,Online,0,Eric,Bonilla,1960-02-04,63,F,VIC,2619,Part-Time,5,55129.86,Mortgage,1,2022-12-13,766,6,6,0,,16537.91,70.7,153
APP001814,CUST004999,2023-02-07,Car Purchase,44000,12,7.95,Branch,0,Cindy,Porter,1959-05-30,64,F,QLD,2661,Full-Time,38,99947.78,Renting,2,2018-08-08,547,2,3,1,59.0,26688.84,77.3,109
APP001815,CUST001092,2023-02-10,Debt Consolidation,19000,24,12.89,Online,0,Donna,Gibson,1997-11-27,26,M,QLD,2890,Full-Time,101,86434.34,Owner,3,2019-09-09,900,0,7,0,,0.0,0.0,120
APP001816,CUST003962,2023-05-01,Travel,43500,36,12.31,Branch,0,Gabrielle,Barker,1967-11-11,56,M,NSW,2162,Casual,27,49798.3,Owner,1,2020-12-27,527,3,3,2,24.0,14928.66,43.7,84
APP001817,CUST004530,2023-04-16,Car Purchase,23500,36,9.84,Online,0,Ethan,Vaughan,1955-10-06,68,M,NSW,2922,Full-Time,12,81187.62,Mortgage,0,2018-07-28,640,0,1,0,,43639.57,50.5,3
APP001820,CUST001468,2023-12-03,Home Renovation,33500,24,21.86,Branch,0,Marissa,Frazier,1950-05-11,73,M,QLD,2908,Full-Time,80,45911.25,Renting,3,2023-02-16,900,1,3,0,,0.0,0.0,183
APP001821,CUST003522,2023-04-01,Medical,19000,12,7.53,Branch,0,Heather,Archer,1996-10-20,27,F,NSW,2909,Self-Employed,1,105504.11,Owner,1,2017-03-19,748,3,2,0,,27439.28,26.6,88
APP001822,CUST003485,2023-11-13,Home Renovation,40500,48,20.37,Online,0,Robert,Gonzalez,1969-08-05,54,M,QLD,2669,Unemployed,0,15000.0,Owner,1,2025-08-05,641,5,1,0,,11167.19,66.3,11
APP001825,CUST005882,2023-03-26,Car Purchase,11000,24,14.92,Broker,0,Joseph,Torres,1998-11-16,25,F,QLD,1040,Full-Time,10,101281.17,Renting,1,2023-10-14,723,2,2,0,,12157.11,55.3,71
APP001826,CUST001147,2023-06-26,Debt Consolidation,45500,24,11.65,Broker,0,Brittany,Allen,1995-12-06,28,F,QLD,2936,Full-Time,49,75469.55,Mortgage,2,2025-08-10,719,2,4,0,,2108.95,51.9,29
APP001828,CUST000017,2023-08-18,Travel,43500,24,8.01,Branch,0,Erin,Carlson,1959-01-03,65,M,WA,2986,Self-Employed,9,15000.0,Owner,0,2022-02-01,710,5,1,0,,38975.48,83.1,141
APP001829,CUST001596,2023-07-21,Car Purchase,41500,24,21.18,Branch,0,Blake,Campbell,1950-08-19,73,M,NSW,6107,Self-Employed,59,73587.79,Mortgage,0,2019-06-24,699,0,6,0,,9182.78,61.5,162
APP001832,CUST004678,2023-12-04,Debt Consolidation,22000,12,8.11,Broker,0,Samantha,Howe,1949-12-22,74,M,NSW,2629,Full-Time,31,129736.45,Renting,0,2025-08-23,825,2,1,0,,2942.68,0.0,60
APP001833,CUST001718,2024-03-23,Home Renovation,43500,36,10.2,Branch,0,Sherry,Nunez,1971-07-19,52,F,VIC,2772,Full-Time,51,99299.89,Owner,2,2021-01-31,647,0,3,0,,27187.04,49.5,104
APP001834,CUST003983,2023-10-03,Debt Consolidation,39500,24,13.0,Broker,0,Lori,Moore,1978-02-05,45,F,VIC,2598,Full-Time,12,69015.33,Renting,1,2018-12-10,664,0,1,0,,30214.8,92.9,70
APP001835,CUST003770,2023-11-19,Travel,33500,24,17.69,Online,0,Robyn,Mueller,2005-04-12,18,F,NSW,6940,Part-Time,43,31826.93,Renting,0,2021-08-17,583,3,1,2,8.0,35142.14,54.1,120
APP001837,CUST000801,2024-02-06,Travel,45000,36,15.23,Online,0,Hannah,Mckee,2003-01-11,20,F,VIC,2907,Self-Employed,33,63594.41,Renting,1,2017-07-16,782,1,2,0,,26825.34,55.4,15
APP001839,CUST004635,2023-03-23,Other,48500,36,8.94,Online,0,Richard,Torres,2005-08-14,18,F,QLD,2919,Full-Time,1,110617.32,Renting,1,2024-04-07,693,0,1,0,,3769.56,21.9,145
APP001841,CUST000387,2023-05-19,Debt Consolidation,12500,12,18.55,Online,0,Samantha,Miller,1966-11-11,57,F,NSW,2635,Full-Time,17,62804.67,Living with Family,3,2019-07-14,739,1,3,0,,24804.51,1.7,86
APP001842,CUST004766,2024-01-23,Debt Consolidation,15000,36,17.21,Online,0,Juan,Sloan,1984-03-02,39,F,SA,2996,Self-Employed,8,104896.73,Mortgage,2,2022-11-26,768,4,0,0,,19141.71,46.8,144
